"","Player","Team","Season","Position","Base Salary","Guaranteed Compensation","Date"
"","Frankie Amaya","NYRB","2023","M","$350,000","$406,406","2023-04-30"
"","Frankie Amaya","NYRB","2023","M","$350,000","$406,406","2023-09-15"
"","Milton Valenzuela","CLB","2021","D","$375,000","$406,300","2021-04-15"
"","Milton Valenzuela","CLB","2021","D","$375,000","$406,300","2021-09-30"
"","Bill Hamid","DCU","2015","GK","$360,000","$405,500","2015-07-15"
"","Bill Hamid","DCU","2015","GK","$360,000","$405,500","2015-09-15"
"","Andrés Romero","MTL","2017","M","$245,000","$405,000","2017-09-15"
"","Krisztián Németh","CLB","2020","F","$375,000","$405,000","2020-12-01"
"","Eloy Room","CLB","2020","GK","$350,004","$404,698","2020-12-01"
"","Tomás Conechny","POR","2019","F","$396,000","$403,500","2019-06-01"
"","Doneil Henry","LAFC","2022","D","$385,000","$403,000","2022-04-15"
"","Doneil Henry","TOR","2022","D","$385,000","$403,000","2022-09-02"
"","Kevin Molino","MIN","2017","M","$350,004","$402,504","2017-04-15"
"","Kevin Molino","MIN","2017","M","$350,004","$402,504","2017-09-15"
"","Sean Davis","NYRB","2021","M","$375,000","$402,500","2021-04-15"
"","Sean Davis","NYRB","2021","M","$375,000","$402,500","2021-09-30"
"","Daniel Steres","HOU","2023","D","$355,000","$402,175","2023-04-30"
"","Daniel Steres","HOU","2023","D","$355,000","$402,175","2023-09-15"
"","Laurent Ciman","MTL","2015","D","$370,000","$401,667","2015-07-15"
"","Laurent Ciman","MTL","2015","D","$370,000","$401,667","2015-09-15"
"","Fabio","NYRB","2021","F","$380,000","$401,400","2021-04-15"
"","Fabio","NYRB","2021","F","$380,000","$401,400","2021-09-30"
"","Jeizon Ramírez","RSL","2021","M","$360,000","$401,250","2021-04-15"
"","Jeizon Ramírez","RSL","2021","M","$360,000","$401,250","2021-09-30"
"","Leonard Owusu","VAN","2021","M","$350,000","$401,250","2021-04-15"
"","Leonard Owusu","VAN","2021","M","$350,000","$401,250","2021-09-30"
"","Leonard Owusu","VAN","2022","M","$350,000","$401,250","2022-04-15"
"","Leonard Owusu","VAN","2022","M","$350,000","$401,250","2022-09-02"
"","Tristan Blackmon","VAN","2022","D","$350,000","$401,208","2022-04-15"
"","Tristan Blackmon","VAN","2022","D","$350,000","$401,208","2022-09-02"
"","Cory Burke","PHI","2021","F","$350,000","$400,770","2021-04-15"
"","Cory Burke","PHI","2021","F","$350,000","$400,770","2021-09-30"
"","Jason Pendant","NYRB","2022","D","$340,000","$400,750","2022-04-15"
"","Jhojan Valencia","ATX","2022","M","$355,000","$400,125","2022-04-15"
"","Jhojan Valencia","ATX","2022","M","$355,000","$400,125","2022-09-02"
"","Brad Guzan","ATL","2017","GK","$340,008","$400,008","2017-09-15"
"","Antonio Mlinar Delamea","NER","2017","D","$400,008","$400,008","2017-04-15"
"","Antonio Mlinar Delamea","NER","2017","D","$400,008","$400,008","2017-09-15"
"","Antonio Mlinar Delamea","NER","2018","D","$400,008","$400,008","2018-05-01"
"","Antonio Mlinar Delamea","NER","2018","D","$400,008","$400,008","2018-09-15"
"","Ethan Finlay","MIN","2019","M","$400,008","$400,008","2019-06-01"
"","Ethan Finlay","MIN","2019","M","$400,008","$400,008","2019-09-13"
"","Michael Barrios","FCD","2018","M","$400,000","$400,000","2018-05-01"
"","Michael Barrios","FCD","2018","M","$400,000","$400,000","2018-09-15"
"","Joao Plata","RSL","2017","F","$350,000","$400,000","2017-04-15"
"","Amro Tarek","NYRB","2021","D","$400,000","$400,000","2021-04-15"
"","Steven Vitória","PHI","2015","D","$400,000","$400,000","2015-07-15"
"","Steven Vitória","PHI","2015","D","$400,000","$400,000","2015-09-15"
"","Ruan","DCU","2023","D","$400,000","$400,000","2023-04-30"
"","Ruan","DCU","2023","D","$400,000","$400,000","2023-09-15"
"","Justin Morrow","TOR","2020","D","$400,000","$400,000","2020-12-01"
"","Julián Carranza","MIA","2020","F","$400,000","$400,000","2020-12-01"
"","Sean Johnson","NYC","2019","GK","$400,000","$400,000","2019-06-01"
"","Keegan Rosenberry","COL","2022","D","$400,000","$400,000","2022-04-15"
"","Keegan Rosenberry","COL","2022","D","$400,000","$400,000","2022-09-02"
"","Keegan Rosenberry","COL","2023","D","$400,000","$400,000","2023-04-30"
"","Keegan Rosenberry","COL","2023","D","$400,000","$400,000","2023-09-15"
"","Alexandre Pato","ORL","2022","F","$400,000","$400,000","2022-04-15"
"","Alexandre Pato","ORL","2022","F","$400,000","$400,000","2022-09-02"
"","Marcelino Moreno","ATL","2021","M","$400,000","$400,000","2021-04-15"
"","Marcelino Moreno","ATL","2021","F","$400,000","$400,000","2021-09-30"
"","Diego Valeri","POR","2013","M","$400,000","$400,000","2013-05-01"
"","Diego Valeri","POR","2013","M","$400,000","$400,000","2013-08-01"
"","Diego Valeri","POR","2013","M","$400,000","$400,000","2013-09-15"
"","Ignacio Piatti","MTL","2015","M","$400,000","$400,000","2015-07-15"
"","Ignacio Piatti","MTL","2015","M","$400,000","$400,000","2015-09-15"
"","Tomás Conechny","POR","2020","M","$400,000","$400,000","2020-12-01"
"","Osvaldo Alonso","SEA","2014","M","$400,000","$400,000","2014-04-01"
"","Osvaldo Alonso","SEA","2014","M","$400,000","$400,000","2014-09-15"
"","Chris Wondolowski","SJE","2021","F","$390,000","$400,000","2021-04-15"
"","Chris Wondolowski","SJE","2021","F","$390,000","$400,000","2021-09-30"
"","Carlos Valdés","PHI","2015","D","$400,000","$400,000","2015-07-15"
"","Vincent Nogueira","PHI","2016","M","$400,000","$400,000","2016-05-15"
"","Diego Fagundez","ATX","2021","M","$400,000","$400,000","2021-04-15"
"","Diego Fagundez","ATX","2021","M","$400,000","$400,000","2021-09-30"
"","Daniel","SJE","2023","GK","$400,000","$400,000","2023-04-30"
"","Daniel","SJE","2023","GK","$400,000","$400,000","2023-09-15"
"","Ebenezer Ofori","NYC","2019","D","$325,000","$400,000","2019-06-01"
"","Chase Gasper","MIN","2022","D","$375,000","$400,000","2022-04-15"
"","Chase Gasper","LAG","2022","D","$375,000","$400,000","2022-09-02"
"","Gudmundur Thórarinsson","NYC","2021","D","$400,000","$400,000","2021-04-15"
"","Gudmundur Thórarinsson","NYC","2021","D","$400,000","$400,000","2021-09-30"
"","Sean Johnson","NYC","2019","GK","$400,000","$400,000","2019-09-13"
"","Magnus Eriksson","SJE","2018","F","$400,000","$400,000","2018-05-01"
"","Magnus Eriksson","SJE","2018","F","$400,000","$400,000","2018-09-15"
"","Ebenezer Ofori","NYC","2019","D","$325,000","$400,000","2019-09-13"
"","Nicholas Gioacchini","STL","2023","F","$380,004","$399,287","2023-04-30"
"","Nicholas Gioacchini","STL","2023","F","$380,004","$399,287","2023-09-15"
"","Júnior Moreno","CIN","2023","D","$349,992","$398,741","2023-04-30"
"","Júnior Moreno","CIN","2023","D","$349,992","$398,741","2023-09-15"
"","Jefferson Savarino","RSL","2018","F","$375,000","$398,688","2018-05-01"
"","Jefferson Savarino","RSL","2018","F","$375,000","$398,688","2018-09-15"
"","Michael Boxall","MIN","2020","D","$360,000","$398,400","2020-12-01"
"","Tyler Blackett","CIN","2021","D","$398,400","$398,400","2021-09-30"
"","Graham Zusi","SKC","2014","F","$365,000","$398,250","2014-04-01"
"","Youba Diarra","NYRB","2021","M","$337,000","$398,046","2021-04-15"
"","Youba Diarra","NYRB","2021","M","$337,000","$398,046","2021-09-30"
"","Mauro Díaz","FCD","2013","M","$312,000","$398,000","2013-08-01"
"","Mauro Díaz","FCD","2013","M","$312,000","$398,000","2013-09-15"
"","Adam Lundkvist","ATX","2023","D","$350,000","$397,500","2023-04-30"
"","Adam Lundkvist","ATX","2023","D","$350,000","$397,500","2023-09-15"
"","Michaell Chirinos","VAN","2019","M","$360,000","$396,875","2019-09-13"
"","Cristian Dájome","VAN","2020","F","$350,000","$396,667","2020-12-01"
"","Nacho Gil","NER","2023","F","$375,000","$396,250","2023-04-30"
"","Nacho Gil","NER","2023","M","$375,000","$396,250","2023-09-15"
"","Logan Ndenbe","SKC","2022","D","$350,000","$396,125","2022-04-15"
"","Logan Ndenbe","SKC","2022","D","$350,000","$396,125","2022-09-02"
"","Logan Ndenbe","SKC","2023","D","$350,000","$396,125","2023-04-30"
"","Logan Ndenbe","SKC","2023","D","$350,000","$396,125","2023-09-15"
"","Corey Baird","LAFC","2021","F","$365,000","$396,031","2021-04-15"
"","Corey Baird","HOU","2021","F","$365,000","$396,031","2021-09-30"
"","Tomás Conechny","POR","2019","M","$396,000","$396,000","2019-09-13"
"","Chris Pontius","DCU","2015","M","$365,000","$396,000","2015-07-15"
"","Chris Pontius","DCU","2015","M","$365,000","$396,000","2015-09-15"
"","Richard Ledezma","NYC","2023","M","$350,000","$396,000","2023-04-30"
"","Richard Ledezma","NYC","2023","M","$350,000","$396,000","2023-09-15"
"","Tyler Miller","MIN","2020","GK","$375,000","$395,938","2020-12-01"
"","Daniel Lovitz","NSH","2020","D","$365,000","$395,556","2020-12-01"
"","Bill Hamid","DCU","2017","GK","$350,000","$395,500","2017-04-15"
"","Bill Hamid","DCU","2017","GK","$350,000","$395,500","2017-09-15"
"","Will Johnson","TOR","2016","M","$375,000","$395,333","2016-05-15"
"","Will Johnson","TOR","2016","M","$375,000","$395,333","2016-09-15"
"","Ronald Matarrita","NYC","2018","D","$275,000","$395,000","2018-05-01"
"","Ronald Matarrita","NYC","2018","D","$275,000","$395,000","2018-09-15"
"","David Ayala","POR","2022","M","$275,000","$395,000","2022-04-15"
"","David Ayala","POR","2022","M","$275,000","$395,000","2022-09-02"
"","DeJuan Jones","NER","2023","D","$375,000","$395,000","2023-04-30"
"","DeJuan Jones","NER","2023","D","$375,000","$395,000","2023-09-15"
"","Luis Robles","MIA","2020","GK","$375,000","$395,000","2020-12-01"
"","Roland Alberg","PHI","2017","M","$345,000","$394,250","2017-04-15"
"","Roland Alberg","PHI","2017","M","$345,000","$394,250","2017-09-15"
"","Luciano Abecasis","SJE","2021","D","$380,000","$394,000","2021-04-15"
"","Luciano Abecasis","SJE","2021","D","$380,000","$394,000","2021-09-30"
"","Daniel Steres","LAG","2021","D","$375,000","$393,750","2021-04-15"
"","Daniel Steres","LAG","2021","D","$375,000","$393,750","2021-09-30"
"","Ryan Hollingshead","LAFC","2022","D","$393,750","$393,750","2022-04-15"
"","Ryan Hollingshead","LAFC","2022","D","$393,750","$393,750","2022-09-02"
"","Thomás Chacón","MIN","2020","M","$381,000","$393,000","2020-12-01"
"","Vito Wormgoor","CLB","2020","D","$315,000","$392,875","2020-12-01"
"","Christian Ramirez","MIN","2017","M","$350,004","$392,504","2017-04-15"
"","Christian Ramirez","MIN","2017","M","$350,004","$392,504","2017-09-15"
"","Kerwin Calderón Vargas","CLT","2022","F","$350,000","$392,167","2022-09-02"
"","Brad Davis","HOU","2014","M","$345,000","$392,063","2014-04-01"
"","Brad Davis","HOU","2014","M","$345,000","$392,063","2014-09-15"
"","Szabolcs Schon","FCD","2022","F","$350,000","$391,800","2022-04-15"
"","Kekuta Manneh","CIN","2019","M","$375,000","$391,667","2019-06-01"
"","Teal Bunbury","NER","2021","M","$375,000","$391,667","2021-04-15"
"","Teal Bunbury","NER","2021","M","$375,000","$391,667","2021-09-30"
"","Kekuta Manneh","CIN","2019","M","$375,000","$391,667","2019-09-13"
"","Carlos Ascues","ORL","2018","D","$360,000","$391,500","2018-09-15"
"","Bismark Boateng","COL","2019","M","$350,004","$391,250","2019-06-01"
"","Joe Willis","NSH","2023","GK","$375,000","$391,250","2023-04-30"
"","Joe Willis","NSH","2023","GK","$375,000","$391,250","2023-09-15"
"","Caleb Stanko","CIN","2019","D","$337,500","$390,833","2019-09-13"
"","Caleb Stanko","CIN","2019","D","$337,500","$390,833","2019-06-01"
"","Kai Wagner","PHI","2020","D","$348,000","$390,150","2020-12-01"
"","Pedro Santos","DCU","2023","F","$350,000","$390,000","2023-04-30"
"","Pedro Santos","DCU","2023","M","$350,000","$390,000","2023-09-15"
"","Eric Remedi","ATL","2020","M","$390,000","$390,000","2020-12-01"
"","Geoff Cameron","CIN","2021","D","$336,000","$389,667","2021-09-30"
"","David Jensen","NYRB","2022","M","$350,000","$389,635","2022-04-15"
"","Auro","TOR","2021","D","$360,000","$388,750","2021-04-15"
"","Auro","TOR","2021","D","$360,000","$388,750","2021-09-30"
"","Janio Bikel","VAN","2020","M","$350,000","$388,750","2020-12-01"
"","Janio Bikel","VAN","2021","M","$350,000","$388,750","2021-04-15"
"","Janio Bikel","VAN","2021","M","$350,000","$388,750","2021-09-30"
"","Wilder Cartagena","ORL","2023","D","$348,000","$388,250","2023-04-30"
"","Wilder Cartagena","ORL","2023","D","$348,000","$388,250","2023-09-15"
"","Shane O'Neill","TOR","2023","D","$350,000","$388,000","2023-04-30"
"","Shane O'Neill","TOR","2023","D","$350,000","$388,000","2023-09-15"
"","Marcos López","SJE","2019","D","$280,000","$387,750","2019-06-01"
"","Marcos López","SJE","2019","D","$280,000","$387,750","2019-09-13"
"","Russell Teibert","VAN","2021","M","$350,000","$387,500","2021-04-15"
"","Russell Teibert","VAN","2021","M","$350,000","$387,500","2021-09-30"
"","Tomás Avilés","MIA","2023","D","$360,000","$387,500","2023-09-15"
"","Ignacio Piatti","MTL","2014","M","$387,500","$387,500","2014-09-15"
"","Yeimar Gómez Andrade","SEA","2021","D","$300,000","$387,000","2021-04-15"
"","Yeimar Gómez Andrade","SEA","2021","D","$300,000","$387,000","2021-09-30"
"","Tomás Martínez","HOU","2019","M","$335,004","$386,804","2019-06-01"
"","Marco Donadel","MTL","2016","M","$350,000","$386,667","2016-05-15"
"","Marco Donadel","MTL","2016","M","$350,000","$386,667","2016-09-15"
"","Marco Donadel","MTL","2017","M","$349,992","$386,659","2017-04-15"
"","Samuel Tetteh","NYRB","2020","F","$322,500","$386,580","2020-12-01"
"","Denil Maldonado","LAFC","2023","D","$355,000","$386,167","2023-04-30"
"","Denil Maldonado","LAFC","2023","D","$355,000","$386,167","2023-09-15"
"","Jason Pendant","NYRB","2021","D","$325,000","$385,750","2021-04-15"
"","Jason Pendant","NYRB","2021","D","$325,000","$385,750","2021-09-30"
"","Felipe","NYRB","2017","M","$385,000","$385,000","2017-09-15"
"","Cristian Colmán","FCD","2017","F","$300,000","$385,000","2017-04-15"
"","Cristian Colmán","FCD","2017","F","$300,000","$385,000","2017-09-15"
"","Rodney Redes","ATX","2021","F","$385,000","$385,000","2021-04-15"
"","Rodney Redes","ATX","2021","F","$385,000","$385,000","2021-09-30"
"","Santiago Moreno","POR","2023","F","$340,000","$384,993","2023-04-30"
"","Santiago Moreno","POR","2023","M","$340,000","$384,993","2023-09-15"
"","Mark Delgado","TOR","2020","M","$303,600","$384,850","2020-12-01"
"","Iván Franco","HOU","2023","F","$335,000","$384,250","2023-04-30"
"","Iván Franco","HOU","2023","M","$335,000","$384,250","2023-09-15"
"","Luis Díaz","CLB","2021","M","$350,004","$383,904","2021-04-15"
"","Luis Díaz","CLB","2021","M","$350,004","$383,904","2021-09-30"
"","Lassi Lappalainen","MTL","2021","M","$383,657","$383,657","2021-04-15"
"","Lassi Lappalainen","MTL","2021","M","$383,657","$383,657","2021-09-30"
"","Graham Zusi","SKC","2013","F","$350,000","$383,250","2013-08-01"
"","Graham Zusi","SKC","2013","F","$350,000","$383,250","2013-09-15"
"","Maxime Chanot","NYC","2016","D","$350,004","$383,004","2016-09-15"
"","Felipe Mora","POR","2023","F","$120,000","$383,000","2023-04-30"
"","Aníbal Chalá","FCD","2018","D","$300,000","$383,000","2018-05-01"
"","Aníbal Chalá","FCD","2018","D","$300,000","$383,000","2018-09-15"
"","Maxime Chanot","NYC","2017","D","$350,000","$383,000","2017-04-15"
"","Maxime Chanot","NYC","2017","D","$350,000","$383,000","2017-09-15"
"","Kemar Lawrence","NYRB","2019","D","$340,000","$382,750","2019-06-01"
"","Kemar Lawrence","NYRB","2019","D","$340,000","$382,750","2019-09-13"
"","Marko Ilic","COL","2023","GK","$350,000","$382,489","2023-04-30"
"","Alex Bono","TOR","2019","GK","$350,000","$382,000","2019-09-13"
"","Alex Bono","TOR","2019","GK","$350,000","$382,000","2019-06-01"
"","Alexander Ring","NYC","2017","M","$340,000","$381,667","2017-09-15"
"","Frankie Amaya","NYRB","2022","M","$325,000","$381,406","2022-04-15"
"","Frankie Amaya","NYRB","2022","M","$325,000","$381,406","2022-09-02"
"","Andrew Gutman","ATL","2023","D","$350,000","$381,250","2023-04-30"
"","Andrew Gutman","COL","2023","D","$350,000","$381,250","2023-09-15"
"","Auston Trusty","COL","2020","D","$325,000","$381,250","2020-12-01"
"","Ebenezer Ofori","NYC","2018","M","$325,000","$381,250","2018-05-01"
"","Ebenezer Ofori","NYC","2018","M","$325,000","$381,250","2018-09-15"
"","Déiber Caicedo","VAN","2023","F","$350,000","$381,125","2023-04-30"
"","Déiber Caicedo","VAN","2023","M","$350,000","$381,125","2023-09-15"
"","Chris Pontius","DCU","2014","M","$350,000","$381,000","2014-04-01"
"","Chris Pontius","DCU","2014","M","$350,000","$381,000","2014-09-15"
"","Iván Angulo","ORL","2022","F","$348,000","$380,660","2022-09-02"
"","Iván Angulo","ORL","2023","F","$348,000","$380,660","2023-04-30"
"","Iván Angulo","ORL","2023","M","$348,000","$380,660","2023-09-15"
"","Ismael Tajouri-Shradi","NYC","2019","M","$350,000","$380,500","2019-09-13"
"","Ismael Tajouri-Shradi","NYC","2019","M","$350,000","$380,500","2019-06-01"
"","Pedro Gallese","ORL","2020","GK","$380,000","$380,000","2020-12-01"
"","Nicolás Mezquida","COL","2020","M","$350,000","$380,000","2020-12-01"
"","Nicolás Mezquida","COL","2021","M","$350,000","$380,000","2021-04-15"
"","Nicolás Mezquida","COL","2021","M","$350,000","$380,000","2021-09-30"
"","Raúl Rodríguez","HOU","2016","D","$350,000","$379,333","2016-05-15"
"","Raúl Rodríguez","HOU","2016","D","$350,000","$379,333","2016-09-15"
"","David Ousted","VAN","2016","GK","$360,000","$378,933","2016-05-15"
"","David Ousted","VAN","2016","GK","$360,000","$378,933","2016-09-15"
"","David Ousted","VAN","2017","GK","$360,000","$378,933","2017-04-15"
"","David Ousted","VAN","2017","GK","$360,000","$378,933","2017-09-15"
"","Kyle Beckerman","RSL","2014","M","$350,000","$378,750","2014-04-01"
"","Kyle Beckerman","RSL","2014","M","$350,000","$378,750","2014-09-15"
"","Kieran Gibbs","MIA","2022","D","$370,000","$378,167","2022-04-15"
"","Kieran Gibbs","MIA","2022","D","$370,000","$378,167","2022-09-02"
"","Ashley Cole","LAG","2017","D","$350,000","$377,625","2017-04-15"
"","Ashley Cole","LAG","2017","D","$350,000","$377,625","2017-09-15"
"","Sean Davis","NYRB","2020","M","$350,000","$377,500","2020-12-01"
"","Dairon Asprilla","POR","2023","M","$365,000","$377,500","2023-09-15"
"","Maxime Crépeau","LAFC","2023","GK","$350,000","$377,500","2023-04-30"
"","Maxime Crépeau","LAFC","2023","GK","$350,000","$377,500","2023-09-15"
"","Roland Alberg","PHI","2016","M","$328,000","$377,250","2016-05-15"
"","Roland Alberg","PHI","2016","M","$328,000","$377,250","2016-09-15"
"","Cristian Techera","VAN","2017","M","$352,000","$377,000","2017-04-15"
"","Cristian Techera","VAN","2017","M","$352,000","$377,000","2017-09-15"
"","Latif Blessing","LAFC","2021","M","$360,000","$376,667","2021-04-15"
"","Latif Blessing","LAFC","2021","M","$360,000","$376,667","2021-09-30"
"","Alexander Ring","NYC","2017","M","$340,000","$376,667","2017-04-15"
"","Jefferson Savarino","RSL","2017","F","$352,500","$376,188","2017-09-15"
"","Ramiro Enrique","ORL","2023","F","$318,182","$375,909","2023-04-30"
